iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time,exec time,post filtering time,total time
2,additional,normal,32010,100000000,100,100,100,100,100,98,31996,28,34098,0,0,0,0,0,0,0,0,0.0122475,0,0.0161677,0.0284152,1.60095,0.00543323,1.63598
0,additional,normal,33010,100000000,100,100,100,100,100,98,32994,28,35209,0,0,0,0,0,0,0,0,0.0394576,0,0.0191926,0.0586502,1.63886,0.00572607,1.70709
1,additional,normal,33010,100000000,100,100,100,100,100,98,32994,28,35209,0,0,0,0,0,0,0,0,0.0396512,0,0.0190059,0.0586571,1.63883,0.00594279,1.70737
2,additional,normal,33010,100000000,100,100,100,100,100,98,32994,28,35209,0,0,0,0,0,0,0,0,0.0436625,0,0.018969,0.0626315,1.64751,0.00580004,1.71996
0,additional,normal,34010,100000000,100,100,100,100,100,98,33992,28,36326,0,0,0,0,0,0,0,0,0.0124395,0,0.0163588,0.0287983,1.67892,0.00575634,1.71467
1,additional,normal,34010,100000000,100,100,100,100,100,98,33992,28,36326,0,0,0,0,0,0,0,0,0.0162434,0,0.016865,0.0331083,1.69203,0.00590239,1.73275
2,additional,normal,34010,100000000,100,100,100,100,100,98,33992,28,36326,0,0,0,0,0,0,0,0,0.041937,0,0.0199443,0.0618813,1.69035,0.00576102,1.7621
0,additional,normal,35010,100000000,100,100,100,100,100,98,34992,28,37434,0,0,0,0,0,0,0,0,0.0136824,0,0.0177388,0.0314212,1.73662,0.00592605,1.77529
1,additional,normal,35010,100000000,100,100,100,100,100,98,34992,28,37434,0,0,0,0,0,0,0,0,0.0404962,0,0.0195237,0.06002,1.77082,0.00610047,1.84091
2,additional,normal,35010,100000000,100,100,100,100,100,98,34992,28,37434,0,0,0,0,0,0,0,0,0.043337,0,0.0200578,0.0633948,1.74364,0.00595087,1.81709
0,additional,normal,36010,100000000,100,100,100,100,100,98,35986,29,38536,0,0,0,0,0,0,0,0,0.0135298,0,0.0176419,0.0311717,1.79117,0.00613719,1.82974
1,additional,normal,36010,100000000,100,100,100,100,100,98,35986,29,38536,0,0,0,0,0,0,0,0,0.0141715,0,0.0183923,0.0325638,1.80598,0.00625351,1.84614
2,additional,normal,36010,100000000,100,100,100,100,100,98,35986,29,38536,0,0,0,0,0,0,0,0,0.0440946,0,0.0205765,0.0646711,1.78244,0.00598419,1.85737
0,additional,normal,37010,100000000,100,100,100,100,100,98,36984,29,39686,0,0,0,0,0,0,0,0,0.0437241,0,0.0211269,0.0648511,1.8276,0.00643614,1.90323
1,additional,normal,37010,100000000,100,100,100,100,100,98,36984,29,39686,0,0,0,0,0,0,0,0,0.0146059,0,0.0190667,0.0336726,1.83119,0.00634657,1.87261
2,additional,normal,37010,100000000,100,100,100,100,100,98,36984,29,39686,0,0,0,0,0,0,0,0,0.0430623,0,0.0223887,0.065451,1.83835,0.00634797,1.91424
0,additional,normal,38010,100000000,100,100,100,100,100,98,37984,29,40807,0,0,0,0,0,0,0,0,0.0142183,0,0.019094,0.0333123,1.87532,0.00637908,1.91637
1,additional,normal,38010,100000000,100,100,100,100,100,98,37984,29,40807,0,0,0,0,0,0,0,0,0.0153223,0,0.019977,0.0352994,1.88648,0.00649834,1.92972
2,additional,normal,38010,100000000,100,100,100,100,100,98,37984,29,40807,0,0,0,0,0,0,0,0,0.0151223,0,0.01935,0.0344723,1.89053,0.00659124,1.93303
0,additional,normal,39010,100000000,100,100,100,100,100,98,38983,29,41936,0,0,0,0,0,0,0,0,0.015407,0,0.0195026,0.0349096,1.93113,0.00664937,1.9741
1,additional,normal,39010,100000000,100,100,100,100,100,98,38983,29,41936,0,0,0,0,0,0,0,0,0.045242,0,0.0218505,0.0670925,1.92856,0.00666026,2.00671
2,additional,normal,39010,100000000,100,100,100,100,100,98,38983,29,41936,0,0,0,0,0,0,0,0,0.0152287,0,0.0200008,0.0352295,1.93019,0.00675847,1.97363
0,additional,normal,40010,100000000,100,100,100,100,100,98,39980,29,43075,0,0,0,0,0,0,0,0,0.015169,0,0.0202716,0.0354406,1.97214,0.00688266,2.01587
1,additional,normal,40010,100000000,100,100,100,100,100,98,39980,29,43075,0,0,0,0,0,0,0,0,0.0468339,0,0.0216826,0.0685165,1.9789,0.00671296,2.05851
2,additional,normal,40010,100000000,100,100,100,100,100,98,39980,29,43075,0,0,0,0,0,0,0,0,0.0437603,0,0.0219138,0.0656741,1.9763,0.00687115,2.0532
0,additional,normal,41010,100000000,100,100,100,100,100,98,40975,29,44229,0,0,0,0,0,0,0,0,0.0414475,0,0.0205779,0.0620254,2.07497,0.00721698,2.14831
1,additional,normal,41010,100000000,100,100,100,100,100,98,40975,29,44229,0,0,0,0,0,0,0,0,0.0473161,0,0.022184,0.0695001,2.05884,0.00717244,2.13991
