iter,strategy,distribution,num queries,domain,leaf len,range size,max query value,min query value,avg query value,avg node len,min node len,max node len,leaf nodes,tree depth,indexing time (s)
1,lazy,normal,210610,100000000,100,100,100,100,100,91,50,100,207742,35,0.259008
0,lazy,normal,210710,100000000,100,100,100,100,100,91,50,100,207839,35,0.259239
1,lazy,normal,210710,100000000,100,100,100,100,100,91,50,100,207839,35,0.25907
0,lazy,normal,210810,100000000,100,100,100,100,100,91,50,100,207935,35,0.262211
1,lazy,normal,210810,100000000,100,100,100,100,100,91,50,100,207935,35,0.262229
0,lazy,normal,210910,100000000,100,100,100,100,100,91,50,100,208035,35,0.262228
1,lazy,normal,210910,100000000,100,100,100,100,100,91,50,100,208035,35,0.262944
0,lazy,normal,211010,100000000,100,100,100,100,100,91,50,100,208133,35,0.259967
1,lazy,normal,211010,100000000,100,100,100,100,100,91,50,100,208133,35,0.263159
0,lazy,normal,211110,100000000,100,100,100,100,100,91,50,100,208228,35,0.262034
1,lazy,normal,211110,100000000,100,100,100,100,100,91,50,100,208228,35,0.26073
0,lazy,normal,211210,100000000,100,100,100,100,100,91,50,100,208320,35,0.260119
1,lazy,normal,211210,100000000,100,100,100,100,100,91,50,100,208320,35,0.260337
0,lazy,normal,211310,100000000,100,100,100,100,100,91,50,100,208419,35,0.27267
1,lazy,normal,211310,100000000,100,100,100,100,100,91,50,100,208419,35,0.264143
0,lazy,normal,211410,100000000,100,100,100,100,100,91,50,100,208517,35,0.258621
1,lazy,normal,211410,100000000,100,100,100,100,100,91,50,100,208517,35,0.259467
0,lazy,normal,211510,100000000,100,100,100,100,100,91,50,100,208609,35,0.263983
1,lazy,normal,211510,100000000,100,100,100,100,100,91,50,100,208609,35,0.261472
0,lazy,normal,211610,100000000,100,100,100,100,100,91,50,100,208703,35,0.261393
1,lazy,normal,211610,100000000,100,100,100,100,100,91,50,100,208703,35,0.264447
0,lazy,normal,211710,100000000,100,100,100,100,100,91,50,100,208796,35,0.261846
1,lazy,normal,211710,100000000,100,100,100,100,100,91,50,100,208796,35,0.262829
0,lazy,normal,211810,100000000,100,100,100,100,100,91,50,100,208893,35,0.261927
1,lazy,normal,211810,100000000,100,100,100,100,100,91,50,100,208893,35,0.262168
0,lazy,normal,211910,100000000,100,100,100,100,100,91,50,100,208987,35,0.264541
1,lazy,normal,211910,100000000,100,100,100,100,100,91,50,100,208987,35,0.260191
0,lazy,normal,212010,100000000,100,100,100,100,100,91,50,100,209085,35,0.259624
1,lazy,normal,212010,100000000,100,100,100,100,100,91,50,100,209085,35,0.260165
0,lazy,normal,212110,100000000,100,100,100,100,100,91,50,100,209183,35,0.261901
1,lazy,normal,212110,100000000,100,100,100,100,100,91,50,100,209183,35,0.263852
0,lazy,normal,212210,100000000,100,100,100,100,100,91,50,100,209279,35,0.262957
1,lazy,normal,212210,100000000,100,100,100,100,100,91,50,100,209279,35,0.261696
0,lazy,normal,212310,100000000,100,100,100,100,100,91,50,100,209375,35,0.262308
1,lazy,normal,212310,100000000,100,100,100,100,100,91,50,100,209375,35,0.264914
0,lazy,normal,212410,100000000,100,100,100,100,100,91,50,100,209473,35,0.263071
1,lazy,normal,212410,100000000,100,100,100,100,100,91,50,100,209473,35,0.267701
0,lazy,normal,212510,100000000,100,100,100,100,100,91,50,100,209570,35,0.265572
1,lazy,normal,212510,100000000,100,100,100,100,100,91,50,100,209570,35,0.263955
0,lazy,normal,212610,100000000,100,100,100,100,100,91,50,100,209666,35,0.260457
1,lazy,normal,212610,100000000,100,100,100,100,100,91,50,100,209666,35,0.261855
0,lazy,normal,212710,100000000,100,100,100,100,100,91,50,100,209760,35,0.261274
1,lazy,normal,212710,100000000,100,100,100,100,100,91,50,100,209760,35,0.264071
0,lazy,normal,212810,100000000,100,100,100,100,100,91,50,100,209854,35,0.263903
1,lazy,normal,212810,100000000,100,100,100,100,100,91,50,100,209854,35,0.266283
0,lazy,normal,212910,100000000,100,100,100,100,100,91,50,100,209947,35,0.264128
1,lazy,normal,212910,100000000,100,100,100,100,100,91,50,100,209947,35,0.263301
0,lazy,normal,213010,100000000,100,100,100,100,100,91,50,100,210046,35,0.266579
1,lazy,normal,213010,100000000,100,100,100,100,100,91,50,100,210046,35,0.262279
0,lazy,normal,213110,100000000,100,100,100,100,100,91,50,100,210143,35,0.260376
1,lazy,normal,213110,100000000,100,100,100,100,100,91,50,100,210143,35,0.261131
0,lazy,normal,213210,100000000,100,100,100,100,100,91,50,100,210239,35,0.262941
1,lazy,normal,213210,100000000,100,100,100,100,100,91,50,100,210239,35,0.26381
0,lazy,normal,213310,100000000,100,100,100,100,100,91,50,100,210332,35,0.263851
1,lazy,normal,213310,100000000,100,100,100,100,100,91,50,100,210332,35,0.266954
0,lazy,normal,213410,100000000,100,100,100,100,100,91,50,100,210430,35,0.266429
1,lazy,normal,213410,100000000,100,100,100,100,100,91,50,100,210430,35,0.265672
0,lazy,normal,213510,100000000,100,100,100,100,100,91,50,100,210526,35,0.262667
1,lazy,normal,213510,100000000,100,100,100,100,100,91,50,100,210526,35,0.264201
0,lazy,normal,213610,100000000,100,100,100,100,100,91,50,100,210623,35,0.265521
1,lazy,normal,213610,100000000,100,100,100,100,100,91,50,100,210623,35,0.262624
0,lazy,normal,213710,100000000,100,100,100,100,100,91,50,100,210719,35,0.263507
1,lazy,normal,213710,100000000,100,100,100,100,100,91,50,100,210719,35,0.262807
0,lazy,normal,213810,100000000,100,100,100,100,100,91,50,100,210816,35,0.263691
1,lazy,normal,213810,100000000,100,100,100,100,100,91,50,100,210816,35,0.268287
0,lazy,normal,213910,100000000,100,100,100,100,100,91,50,100,210912,35,0.268235
1,lazy,normal,213910,100000000,100,100,100,100,100,91,50,100,210912,35,0.266754
0,lazy,normal,214010,100000000,100,100,100,100,100,91,50,100,211009,35,0.26386
1,lazy,normal,214010,100000000,100,100,100,100,100,91,50,100,211009,35,0.264776
0,lazy,normal,214110,100000000,100,100,100,100,100,91,50,100,211102,35,0.270626
1,lazy,normal,214110,100000000,100,100,100,100,100,91,50,100,211102,35,0.263236
0,lazy,normal,214210,100000000,100,100,100,100,100,91,50,100,211198,35,0.268461
1,lazy,normal,214210,100000000,100,100,100,100,100,91,50,100,211198,35,0.263956
0,lazy,normal,214310,100000000,100,100,100,100,100,91,50,100,211291,35,0.268232
1,lazy,normal,214310,100000000,100,100,100,100,100,91,50,100,211291,35,0.269873
0,lazy,normal,214410,100000000,100,100,100,100,100,91,50,100,211390,35,0.264198
1,lazy,normal,214410,100000000,100,100,100,100,100,91,50,100,211390,35,0.264122
0,lazy,normal,214510,100000000,100,100,100,100,100,91,50,100,211486,35,0.284333
1,lazy,normal,214510,100000000,100,100,100,100,100,91,50,100,211486,35,0.268392
0,lazy,normal,214610,100000000,100,100,100,100,100,91,50,100,211582,35,0.268615
1,lazy,normal,214610,100000000,100,100,100,100,100,91,50,100,211582,35,0.271022
0,lazy,normal,214710,100000000,100,100,100,100,100,91,50,100,211677,35,0.264828
1,lazy,normal,214710,100000000,100,100,100,100,100,91,50,100,211677,35,0.265816
0,lazy,normal,214810,100000000,100,100,100,100,100,91,50,100,211777,35,0.26645
1,lazy,normal,214810,100000000,100,100,100,100,100,91,50,100,211777,35,0.272003
0,lazy,normal,214910,100000000,100,100,100,100,100,91,50,100,211873,35,0.270319
1,lazy,normal,214910,100000000,100,100,100,100,100,91,50,100,211873,35,0.273313
0,lazy,normal,215010,100000000,100,100,100,100,100,91,50,100,211970,35,0.272119
1,lazy,normal,215010,100000000,100,100,100,100,100,91,50,100,211970,35,0.264463
0,lazy,normal,215110,100000000,100,100,100,100,100,91,50,100,212065,35,0.269944
1,lazy,normal,215110,100000000,100,100,100,100,100,91,50,100,212065,35,0.268879
0,lazy,normal,215210,100000000,100,100,100,100,100,91,50,100,212160,35,0.265782
1,lazy,normal,215210,100000000,100,100,100,100,100,91,50,100,212160,35,0.268233
0,lazy,normal,215310,100000000,100,100,100,100,100,91,50,100,212252,35,0.270239
1,lazy,normal,215310,100000000,100,100,100,100,100,91,50,100,212252,35,0.270481
0,lazy,normal,215410,100000000,100,100,100,100,100,91,50,100,212350,35,0.266948
1,lazy,normal,215410,100000000,100,100,100,100,100,91,50,100,212350,35,0.270115
0,lazy,normal,215510,100000000,100,100,100,100,100,91,50,100,212446,35,0.269876
1,lazy,normal,215510,100000000,100,100,100,100,100,91,50,100,212446,35,0.268841
0,lazy,normal,215610,100000000,100,100,100,100,100,91,50,100,212541,35,0.267036
1,lazy,normal,215610,100000000,100,100,100,100,100,91,50,100,212541,35,0.268464
0,lazy,normal,215710,100000000,100,100,100,100,100,91,50,100,212637,35,0.267959
1,lazy,normal,215710,100000000,100,100,100,100,100,91,50,100,212637,35,0.26736
0,lazy,normal,215810,100000000,100,100,100,100,100,91,50,100,212732,35,0.264411
1,lazy,normal,215810,100000000,100,100,100,100,100,91,50,100,212732,35,0.272709
0,lazy,normal,215910,100000000,100,100,100,100,100,91,50,100,212827,35,0.268224
1,lazy,normal,215910,100000000,100,100,100,100,100,91,50,100,212827,35,0.27018
0,lazy,normal,216010,100000000,100,100,100,100,100,91,50,100,212921,35,0.270421
1,lazy,normal,216010,100000000,100,100,100,100,100,91,50,100,212921,35,0.267903
0,lazy,normal,216110,100000000,100,100,100,100,100,91,50,100,213019,35,0.267819
1,lazy,normal,216110,100000000,100,100,100,100,100,91,50,100,213019,35,0.266363
0,lazy,normal,216210,100000000,100,100,100,100,100,91,50,100,213117,35,0.268682
1,lazy,normal,216210,100000000,100,100,100,100,100,91,50,100,213117,35,0.266627
0,lazy,normal,216310,100000000,100,100,100,100,100,91,50,100,213214,35,0.267221
1,lazy,normal,216310,100000000,100,100,100,100,100,91,50,100,213214,35,0.269684
0,lazy,normal,216410,100000000,100,100,100,100,100,91,50,100,213311,35,0.268886
1,lazy,normal,216410,100000000,100,100,100,100,100,91,50,100,213311,35,0.268694
0,lazy,normal,216510,100000000,100,100,100,100,100,91,50,100,213408,35,0.269762
1,lazy,normal,216510,100000000,100,100,100,100,100,91,50,100,213408,35,0.271565
0,lazy,normal,216610,100000000,100,100,100,100,100,91,50,100,213508,35,0.269472
1,lazy,normal,216610,100000000,100,100,100,100,100,91,50,100,213508,35,0.271023
0,lazy,normal,216710,100000000,100,100,100,100,100,91,50,100,213604,35,0.277194
1,lazy,normal,216710,100000000,100,100,100,100,100,91,50,100,213604,35,0.272024
0,lazy,normal,216810,100000000,100,100,100,100,100,91,50,100,213701,35,0.272687
1,lazy,normal,216810,100000000,100,100,100,100,100,91,50,100,213701,35,0.26943
0,lazy,normal,216910,100000000,100,100,100,100,100,91,50,100,213793,35,0.269435
1,lazy,normal,216910,100000000,100,100,100,100,100,91,50,100,213793,35,0.270979
0,lazy,normal,217010,100000000,100,100,100,100,100,91,50,100,213889,35,0.271647
1,lazy,normal,217010,100000000,100,100,100,100,100,91,50,100,213889,35,0.269713
0,lazy,normal,217110,100000000,100,100,100,100,100,91,50,100,213984,35,0.271231
1,lazy,normal,217110,100000000,100,100,100,100,100,91,50,100,213984,35,0.267536
0,lazy,normal,217210,100000000,100,100,100,100,100,91,50,100,214082,35,0.268157
1,lazy,normal,217210,100000000,100,100,100,100,100,91,50,100,214082,35,0.268773
0,lazy,normal,217310,100000000,100,100,100,100,100,91,50,100,214175,35,0.273545
1,lazy,normal,217310,100000000,100,100,100,100,100,91,50,100,214175,35,0.276079
0,lazy,normal,217410,100000000,100,100,100,100,100,91,50,100,214269,35,0.277212
1,lazy,normal,217410,100000000,100,100,100,100,100,91,50,100,214269,35,0.269823
0,lazy,normal,217510,100000000,100,100,100,100,100,91,50,100,214365,35,0.271939
1,lazy,normal,217510,100000000,100,100,100,100,100,91,50,100,214365,35,0.27206
0,lazy,normal,217610,100000000,100,100,100,100,100,91,50,100,214459,35,0.269928
1,lazy,normal,217610,100000000,100,100,100,100,100,91,50,100,214459,35,0.27411
0,lazy,normal,217710,100000000,100,100,100,100,100,91,50,100,214556,35,0.270253
1,lazy,normal,217710,100000000,100,100,100,100,100,91,50,100,214556,35,0.272759
0,lazy,normal,217810,100000000,100,100,100,100,100,91,50,100,214649,35,0.271493
1,lazy,normal,217810,100000000,100,100,100,100,100,91,50,100,214649,35,0.272076
0,lazy,normal,217910,100000000,100,100,100,100,100,91,50,100,214745,35,0.271117
1,lazy,normal,217910,100000000,100,100,100,100,100,91,50,100,214745,35,0.274068
0,lazy,normal,218010,100000000,100,100,100,100,100,91,50,100,214842,35,0.271082
1,lazy,normal,218010,100000000,100,100,100,100,100,91,50,100,214842,35,0.271726
0,lazy,normal,218110,100000000,100,100,100,100,100,91,50,100,214940,35,0.271317
1,lazy,normal,218110,100000000,100,100,100,100,100,91,50,100,214940,35,0.271488
0,lazy,normal,218210,100000000,100,100,100,100,100,91,50,100,215034,35,0.269917
1,lazy,normal,218210,100000000,100,100,100,100,100,91,50,100,215034,35,0.270198
0,lazy,normal,218310,100000000,100,100,100,100,100,91,50,100,215130,35,0.272192
1,lazy,normal,218310,100000000,100,100,100,100,100,91,50,100,215130,35,0.270127
0,lazy,normal,218410,100000000,100,100,100,100,100,91,50,100,215224,35,0.271909
1,lazy,normal,218410,100000000,100,100,100,100,100,91,50,100,215224,35,0.273298
0,lazy,normal,218510,100000000,100,100,100,100,100,91,50,100,215320,35,0.270268
1,lazy,normal,218510,100000000,100,100,100,100,100,91,50,100,215320,35,0.272476
0,lazy,normal,218610,100000000,100,100,100,100,100,91,50,100,215417,35,0.271396
1,lazy,normal,218610,100000000,100,100,100,100,100,91,50,100,215417,35,0.271564
0,lazy,normal,218710,100000000,100,100,100,100,100,91,50,100,215513,35,0.273031
1,lazy,normal,218710,100000000,100,100,100,100,100,91,50,100,215513,35,0.273412
0,lazy,normal,218810,100000000,100,100,100,100,100,91,50,100,215609,35,0.273921
1,lazy,normal,218810,100000000,100,100,100,100,100,91,50,100,215609,35,0.270325
0,lazy,normal,218910,100000000,100,100,100,100,100,91,50,100,215705,35,0.273672
1,lazy,normal,218910,100000000,100,100,100,100,100,91,50,100,215705,35,0.274379
0,lazy,normal,219010,100000000,100,100,100,100,100,91,50,100,215801,35,0.273461
1,lazy,normal,219010,100000000,100,100,100,100,100,91,50,100,215801,35,0.294643
0,lazy,normal,219110,100000000,100,100,100,100,100,91,50,100,215896,35,0.290527
1,lazy,normal,219110,100000000,100,100,100,100,100,91,50,100,215896,35,0.273693
0,lazy,normal,219210,100000000,100,100,100,100,100,91,50,100,215992,35,0.273434
1,lazy,normal,219210,100000000,100,100,100,100,100,91,50,100,215992,35,0.270961
0,lazy,normal,219310,100000000,100,100,100,100,100,91,50,100,216088,35,0.272232
1,lazy,normal,219310,100000000,100,100,100,100,100,91,50,100,216088,35,0.272777
0,lazy,normal,219410,100000000,100,100,100,100,100,91,50,100,216184,35,0.274187
1,lazy,normal,219410,100000000,100,100,100,100,100,91,50,100,216184,35,0.274508
0,lazy,normal,219510,100000000,100,100,100,100,100,91,50,100,216283,35,0.269761
1,lazy,normal,219510,100000000,100,100,100,100,100,91,50,100,216283,35,0.272125
0,lazy,normal,219610,100000000,100,100,100,100,100,91,50,100,216381,35,0.272769
1,lazy,normal,219610,100000000,100,100,100,100,100,91,50,100,216381,35,0.272545
0,lazy,normal,219710,100000000,100,100,100,100,100,91,50,100,216476,35,0.272589
1,lazy,normal,219710,100000000,100,100,100,100,100,91,50,100,216476,35,0.273053
0,lazy,normal,219810,100000000,100,100,100,100,100,91,50,100,216571,35,0.272715
1,lazy,normal,219810,100000000,100,100,100,100,100,91,50,100,216571,35,0.278191
0,lazy,normal,219910,100000000,100,100,100,100,100,91,50,100,216668,35,0.27439
1,lazy,normal,219910,100000000,100,100,100,100,100,91,50,100,216668,35,0.27722
0,lazy,normal,220010,100000000,100,100,100,100,100,91,50,100,216762,35,0.273081
1,lazy,normal,220010,100000000,100,100,100,100,100,91,50,100,216762,35,0.278639
0,lazy,normal,220110,100000000,100,100,100,100,100,91,50,100,216860,35,0.275775
1,lazy,normal,220110,100000000,100,100,100,100,100,91,50,100,216860,35,0.274254
0,lazy,normal,220210,100000000,100,100,100,100,100,91,50,100,216951,35,0.271976
1,lazy,normal,220210,100000000,100,100,100,100,100,91,50,100,216951,35,0.27552
0,lazy,normal,220310,100000000,100,100,100,100,100,91,50,100,217047,35,0.27495
1,lazy,normal,220310,100000000,100,100,100,100,100,91,50,100,217047,35,0.272258
0,lazy,normal,220410,100000000,100,100,100,100,100,91,50,100,217141,35,0.273378
1,lazy,normal,220410,100000000,100,100,100,100,100,91,50,100,217141,35,0.272937
0,lazy,normal,220510,100000000,100,100,100,100,100,91,50,100,217235,35,0.274956
1,lazy,normal,220510,100000000,100,100,100,100,100,91,50,100,217235,35,0.274551
0,lazy,normal,220610,100000000,100,100,100,100,100,91,50,100,217331,35,0.274898
1,lazy,normal,220610,100000000,100,100,100,100,100,91,50,100,217331,35,0.273973
0,lazy,normal,220710,100000000,100,100,100,100,100,91,50,100,217425,35,0.276564
1,lazy,normal,220710,100000000,100,100,100,100,100,91,50,100,217425,35,0.275333
0,lazy,normal,220810,100000000,100,100,100,100,100,91,50,100,217522,35,0.278108
1,lazy,normal,220810,100000000,100,100,100,100,100,91,50,100,217522,35,0.277439
0,lazy,normal,220910,100000000,100,100,100,100,100,91,50,100,217617,35,0.275194
1,lazy,normal,220910,100000000,100,100,100,100,100,91,50,100,217617,35,0.278097
0,lazy,normal,221010,100000000,100,100,100,100,100,91,50,100,217714,35,0.276109
1,lazy,normal,221010,100000000,100,100,100,100,100,91,50,100,217714,35,0.277123
0,lazy,normal,221110,100000000,100,100,100,100,100,91,50,100,217811,35,0.276947
1,lazy,normal,221110,100000000,100,100,100,100,100,91,50,100,217811,35,0.275692
0,lazy,normal,221210,100000000,100,100,100,100,100,91,50,100,217906,35,0.274915
1,lazy,normal,221210,100000000,100,100,100,100,100,91,50,100,217906,35,0.276161
0,lazy,normal,221310,100000000,100,100,100,100,100,91,50,100,218000,35,0.277055
1,lazy,normal,221310,100000000,100,100,100,100,100,91,50,100,218000,35,0.276211
0,lazy,normal,221410,100000000,100,100,100,100,100,91,50,100,218093,35,0.28002
1,lazy,normal,221410,100000000,100,100,100,100,100,91,50,100,218093,35,0.27737
0,lazy,normal,221510,100000000,100,100,100,100,100,91,50,100,218189,35,0.277858
1,lazy,normal,221510,100000000,100,100,100,100,100,91,50,100,218189,35,0.274016
0,lazy,normal,221610,100000000,100,100,100,100,100,90,50,100,218287,35,0.281481
1,lazy,normal,221610,100000000,100,100,100,100,100,90,50,100,218287,35,0.27432
0,lazy,normal,221710,100000000,100,100,100,100,100,90,50,100,218383,35,0.279557
1,lazy,normal,221710,100000000,100,100,100,100,100,90,50,100,218383,35,0.275962
0,lazy,normal,221810,100000000,100,100,100,100,100,90,50,100,218477,35,0.274836
1,lazy,normal,221810,100000000,100,100,100,100,100,90,50,100,218477,35,0.277314
0,lazy,normal,221910,100000000,100,100,100,100,100,90,50,100,218576,35,0.273715
1,lazy,normal,221910,100000000,100,100,100,100,100,90,50,100,218576,35,0.277847
0,lazy,normal,222010,100000000,100,100,100,100,100,90,50,100,218670,35,0.279719
1,lazy,normal,222010,100000000,100,100,100,100,100,90,50,100,218670,35,0.2753
0,lazy,normal,222110,100000000,100,100,100,100,100,90,50,100,218762,35,0.273871
1,lazy,normal,222110,100000000,100,100,100,100,100,90,50,100,218762,35,0.276375
0,lazy,normal,222210,100000000,100,100,100,100,100,90,50,100,218858,35,0.274583
1,lazy,normal,222210,100000000,100,100,100,100,100,90,50,100,218858,35,0.280446
0,lazy,normal,222310,100000000,100,100,100,100,100,90,50,100,218954,35,0.274949
1,lazy,normal,222310,100000000,100,100,100,100,100,90,50,100,218954,35,0.275663
0,lazy,normal,222410,100000000,100,100,100,100,100,90,50,100,219053,35,0.278424
1,lazy,normal,222410,100000000,100,100,100,100,100,90,50,100,219053,35,0.279153
0,lazy,normal,222510,100000000,100,100,100,100,100,90,50,100,219152,35,0.277229
1,lazy,normal,222510,100000000,100,100,100,100,100,90,50,100,219152,35,0.275771
0,lazy,normal,222610,100000000,100,100,100,100,100,90,50,100,219249,35,0.279631
1,lazy,normal,222610,100000000,100,100,100,100,100,90,50,100,219249,35,0.278426
0,lazy,normal,222710,100000000,100,100,100,100,100,90,50,100,219345,35,0.278194
1,lazy,normal,222710,100000000,100,100,100,100,100,90,50,100,219345,35,0.278917
0,lazy,normal,222810,100000000,100,100,100,100,100,90,50,100,219443,35,0.276789
1,lazy,normal,222810,100000000,100,100,100,100,100,90,50,100,219443,35,0.280556
0,lazy,normal,222910,100000000,100,100,100,100,100,90,50,100,219538,35,0.277289
1,lazy,normal,222910,100000000,100,100,100,100,100,90,50,100,219538,35,0.275904
0,lazy,normal,223010,100000000,100,100,100,100,100,90,50,100,219633,35,0.28131
1,lazy,normal,223010,100000000,100,100,100,100,100,90,50,100,219633,35,0.280177
0,lazy,normal,223110,100000000,100,100,100,100,100,90,50,100,219730,35,0.281539
1,lazy,normal,223110,100000000,100,100,100,100,100,90,50,100,219730,35,0.28255
0,lazy,normal,223210,100000000,100,100,100,100,100,90,50,100,219827,35,0.278699
1,lazy,normal,223210,100000000,100,100,100,100,100,90,50,100,219827,35,0.277258
0,lazy,normal,223310,100000000,100,100,100,100,100,90,50,100,219922,35,0.282023
1,lazy,normal,223310,100000000,100,100,100,100,100,90,50,100,219922,35,0.278921
0,lazy,normal,223410,100000000,100,100,100,100,100,90,50,100,220016,35,0.27837
1,lazy,normal,223410,100000000,100,100,100,100,100,90,50,100,220016,35,0.279107
0,lazy,normal,223510,100000000,100,100,100,100,100,90,50,100,220114,35,0.279125
1,lazy,normal,223510,100000000,100,100,100,100,100,90,50,100,220114,35,0.277403
0,lazy,normal,223610,100000000,100,100,100,100,100,90,50,100,220210,35,0.282426
1,lazy,normal,223610,100000000,100,100,100,100,100,90,50,100,220210,35,0.279579
0,lazy,normal,223710,100000000,100,100,100,100,100,90,50,100,220306,35,0.282138
1,lazy,normal,223710,100000000,100,100,100,100,100,90,50,100,220306,35,0.277842
0,lazy,normal,223810,100000000,100,100,100,100,100,90,50,100,220404,35,0.281084
1,lazy,normal,223810,100000000,100,100,100,100,100,90,50,100,220404,35,0.282221
0,lazy,normal,223910,100000000,100,100,100,100,100,90,50,100,220502,35,0.278351
1,lazy,normal,223910,100000000,100,100,100,100,100,90,50,100,220502,35,0.28364
0,lazy,normal,224010,100000000,100,100,100,100,100,90,50,100,220595,35,0.27901
1,lazy,normal,224010,100000000,100,100,100,100,100,90,50,100,220595,35,0.280674
0,lazy,normal,224110,100000000,100,100,100,100,100,90,50,100,220691,35,0.280522
1,lazy,normal,224110,100000000,100,100,100,100,100,90,50,100,220691,35,0.282634
0,lazy,normal,224210,100000000,100,100,100,100,100,90,50,100,220785,35,0.27978
1,lazy,normal,224210,100000000,100,100,100,100,100,90,50,100,220785,35,0.282882
0,lazy,normal,224310,100000000,100,100,100,100,100,90,50,100,220883,35,0.280002
1,lazy,normal,224310,100000000,100,100,100,100,100,90,50,100,220883,35,0.283827
0,lazy,normal,224410,100000000,100,100,100,100,100,90,50,100,220972,35,0.279112
1,lazy,normal,224410,100000000,100,100,100,100,100,90,50,100,220972,35,0.279871
0,lazy,normal,224510,100000000,100,100,100,100,100,90,50,100,221070,35,0.278657
1,lazy,normal,224510,100000000,100,100,100,100,100,90,50,100,221070,35,0.283363
0,lazy,normal,224610,100000000,100,100,100,100,100,90,50,100,221165,35,0.281062
1,lazy,normal,224610,100000000,100,100,100,100,100,90,50,100,221165,35,0.277883
0,lazy,normal,224710,100000000,100,100,100,100,100,90,50,100,221262,35,0.280954
1,lazy,normal,224710,100000000,100,100,100,100,100,90,50,100,221262,35,0.279098
0,lazy,normal,224810,100000000,100,100,100,100,100,90,50,100,221352,35,0.282838
1,lazy,normal,224810,100000000,100,100,100,100,100,90,50,100,221352,35,0.278974
0,lazy,normal,224910,100000000,100,100,100,100,100,90,50,100,221449,35,0.283672
1,lazy,normal,224910,100000000,100,100,100,100,100,90,50,100,221449,35,0.280573
0,lazy,normal,225010,100000000,100,100,100,100,100,90,50,100,221547,35,0.282413
1,lazy,normal,225010,100000000,100,100,100,100,100,90,50,100,221547,35,0.283637
0,lazy,normal,225110,100000000,100,100,100,100,100,90,50,100,221643,35,0.279936
1,lazy,normal,225110,100000000,100,100,100,100,100,90,50,100,221643,35,0.284164
0,lazy,normal,225210,100000000,100,100,100,100,100,90,50,100,221739,35,0.279904
1,lazy,normal,225210,100000000,100,100,100,100,100,90,50,100,221739,35,0.284549
0,lazy,normal,225310,100000000,100,100,100,100,100,90,50,100,221833,35,0.279088
1,lazy,normal,225310,100000000,100,100,100,100,100,90,50,100,221833,35,0.283994
0,lazy,normal,225410,100000000,100,100,100,100,100,90,50,100,221930,35,0.281238
1,lazy,normal,225410,100000000,100,100,100,100,100,90,50,100,221930,35,0.281277
0,lazy,normal,225510,100000000,100,100,100,100,100,90,50,100,222026,35,0.283833
1,lazy,normal,225510,100000000,100,100,100,100,100,90,50,100,222026,35,0.280988
0,lazy,normal,225610,100000000,100,100,100,100,100,90,50,100,222120,35,0.279225
1,lazy,normal,225610,100000000,100,100,100,100,100,90,50,100,222120,35,0.279483
0,lazy,normal,225710,100000000,100,100,100,100,100,90,50,100,222216,35,0.281096
1,lazy,normal,225710,100000000,100,100,100,100,100,90,50,100,222216,35,0.284371
0,lazy,normal,225810,100000000,100,100,100,100,100,90,50,100,222311,35,0.281013
1,lazy,normal,225810,100000000,100,100,100,100,100,90,50,100,222311,35,0.285066
0,lazy,normal,225910,100000000,100,100,100,100,100,90,50,100,222405,35,0.280978
1,lazy,normal,225910,100000000,100,100,100,100,100,90,50,100,222405,35,0.286123
0,lazy,normal,226010,100000000,100,100,100,100,100,90,50,100,222501,35,0.284888
1,lazy,normal,226010,100000000,100,100,100,100,100,90,50,100,222501,35,0.279992
0,lazy,normal,226110,100000000,100,100,100,100,100,90,50,100,222594,35,0.283976
1,lazy,normal,226110,100000000,100,100,100,100,100,90,50,100,222594,35,0.280911
0,lazy,normal,226210,100000000,100,100,100,100,100,90,50,100,222691,35,0.287327
1,lazy,normal,226210,100000000,100,100,100,100,100,90,50,100,222691,35,0.286386
0,lazy,normal,226310,100000000,100,100,100,100,100,90,50,100,222788,35,0.281973
1,lazy,normal,226310,100000000,100,100,100,100,100,90,50,100,222788,35,0.282741
0,lazy,normal,226410,100000000,100,100,100,100,100,90,50,100,222884,35,0.285467
1,lazy,normal,226410,100000000,100,100,100,100,100,90,50,100,222884,35,0.281647
0,lazy,normal,226510,100000000,100,100,100,100,100,90,50,100,222979,35,0.284834
1,lazy,normal,226510,100000000,100,100,100,100,100,90,50,100,222979,35,0.283281
0,lazy,normal,226610,100000000,100,100,100,100,100,90,50,100,223074,35,0.28543
1,lazy,normal,226610,100000000,100,100,100,100,100,90,50,100,223074,35,0.281505
0,lazy,normal,226710,100000000,100,100,100,100,100,90,50,100,223166,35,0.287248
1,lazy,normal,226710,100000000,100,100,100,100,100,90,50,100,223166,35,0.284544
0,lazy,normal,226810,100000000,100,100,100,100,100,90,50,100,223263,35,0.285992
1,lazy,normal,226810,100000000,100,100,100,100,100,90,50,100,223263,35,0.285954
0,lazy,normal,226910,100000000,100,100,100,100,100,90,50,100,223358,35,0.282483
1,lazy,normal,226910,100000000,100,100,100,100,100,90,50,100,223358,35,0.281599
0,lazy,normal,227010,100000000,100,100,100,100,100,90,50,100,223456,35,0.285795
1,lazy,normal,227010,100000000,100,100,100,100,100,90,50,100,223456,35,0.282331
0,lazy,normal,227110,100000000,100,100,100,100,100,90,50,100,223553,35,0.285443
1,lazy,normal,227110,100000000,100,100,100,100,100,90,50,100,223553,35,0.283198
