iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time,exec time,post filtering time,total time
2,additional,normal,33010,100000000,100,100,100,100,100,100,33010,33009,33010,0,0,0,0,0,0,0,0,5.17398,0,0.0123392,5.18632,1.49821,0.00353797,6.69048
0,additional,normal,34010,100000000,100,100,100,100,100,100,34010,34009,34010,0,0,0,0,0,0,0,0,5.49306,0,0.0124984,5.50556,1.53271,0.00364445,7.04419
1,additional,normal,34010,100000000,100,100,100,100,100,100,34010,34009,34010,0,0,0,0,0,0,0,0,5.47163,0,0.0129639,5.4846,1.53506,0.00360761,7.02577
2,additional,normal,34010,100000000,100,100,100,100,100,100,34010,34009,34010,0,0,0,0,0,0,0,0,5.25466,0,0.0122856,5.26695,1.53486,0.00345052,6.80752
0,additional,normal,35010,100000000,100,100,100,100,100,100,35010,35009,35010,0,0,0,0,0,0,0,0,5.68507,0,0.0128278,5.6979,1.58309,0.00359822,7.28698
1,additional,normal,35010,100000000,100,100,100,100,100,100,35010,35009,35010,0,0,0,0,0,0,0,0,5.67801,0,0.0130472,5.69106,1.57928,0.00353604,7.27661
2,additional,normal,35010,100000000,100,100,100,100,100,100,35010,35009,35010,0,0,0,0,0,0,0,0,5.70138,0,0.0130577,5.71444,1.5819,0.00380677,7.30247
0,additional,normal,36010,100000000,100,100,100,100,100,100,36010,36009,36010,0,0,0,0,0,0,0,0,5.91569,0,0.013339,5.92903,1.61738,0.00361148,7.55234
1,additional,normal,36010,100000000,100,100,100,100,100,100,36010,36009,36010,0,0,0,0,0,0,0,0,5.92461,0,0.0137567,5.93837,1.62566,0.00383549,7.57026
2,additional,normal,36010,100000000,100,100,100,100,100,100,36010,36009,36010,0,0,0,0,0,0,0,0,5.78165,0,0.0133105,5.79496,1.62532,0.00380271,7.42642
0,additional,normal,37010,100000000,100,100,100,100,100,100,37010,37009,37010,0,0,0,0,0,0,0,0,6.41198,0,0.0138624,6.42584,1.67116,0.00383131,8.10317
1,additional,normal,37010,100000000,100,100,100,100,100,100,37010,37009,37010,0,0,0,0,0,0,0,0,6.34604,0,0.0139125,6.35995,1.66868,0.00388797,8.03496
2,additional,normal,37010,100000000,100,100,100,100,100,100,37010,37009,37010,0,0,0,0,0,0,0,0,6.43582,0,0.0142764,6.4501,1.6767,0.00373807,8.13279
0,additional,normal,38010,100000000,100,100,100,100,100,100,38010,38009,38010,0,0,0,0,0,0,0,0,6.76778,0,0.014369,6.78215,1.70643,0.00413094,8.49523
1,additional,normal,38010,100000000,100,100,100,100,100,100,38010,38009,38010,0,0,0,0,0,0,0,0,6.72624,0,0.0142413,6.74048,1.72226,0.00395193,8.46901
2,additional,normal,38010,100000000,100,100,100,100,100,100,38010,38009,38010,0,0,0,0,0,0,0,0,6.54804,0,0.0145688,6.56261,1.71403,0.00382293,8.28306
0,additional,normal,39010,100000000,100,100,100,100,100,100,39010,39009,39010,0,0,0,0,0,0,0,0,7.22662,0,0.0147918,7.24141,1.76202,0.00395043,9.00994
1,additional,normal,39010,100000000,100,100,100,100,100,100,39010,39009,39010,0,0,0,0,0,0,0,0,6.97873,0,0.0150643,6.99379,1.75343,0.00424121,8.75411
2,additional,normal,39010,100000000,100,100,100,100,100,100,39010,39009,39010,0,0,0,0,0,0,0,0,7.1295,0,0.0150231,7.14452,1.75827,0.00394171,8.90909
0,additional,normal,40010,100000000,100,100,100,100,100,100,40010,40009,40010,0,0,0,0,0,0,0,0,7.36154,0,0.0151997,7.37674,1.8021,0.00407333,9.18545
1,additional,normal,40010,100000000,100,100,100,100,100,100,40010,40009,40010,0,0,0,0,0,0,0,0,7.47669,0,0.0150066,7.4917,1.81182,0.00402457,9.31023
2,additional,normal,40010,100000000,100,100,100,100,100,100,40010,40009,40010,0,0,0,0,0,0,0,0,7.4917,0,0.0149598,7.50666,1.80039,0.00423242,9.31393
0,additional,normal,41010,100000000,100,100,100,100,100,100,41010,41009,41010,0,0,0,0,0,0,0,0,7.65097,0,0.0163401,7.66731,1.86605,0.00460944,9.54077
1,additional,normal,41010,100000000,100,100,100,100,100,100,41010,41009,41010,0,0,0,0,0,0,0,0,7.57892,0,0.0158507,7.59477,1.84523,0.00442626,9.44709
2,additional,normal,41010,100000000,100,100,100,100,100,100,41010,41009,41010,0,0,0,0,0,0,0,0,7.68633,0,0.0155993,7.70193,1.84894,0.00416074,9.5581
0,additional,normal,42010,100000000,100,100,100,100,100,100,42010,42009,42010,0,0,0,0,0,0,0,0,8.1531,0,0.0159442,8.16904,1.89431,0.00443209,10.0706
1,additional,normal,42010,100000000,100,100,100,100,100,100,42010,42009,42010,0,0,0,0,0,0,0,0,8.16853,0,0.0160928,8.18462,1.89841,0.00433391,10.09
2,additional,normal,42010,100000000,100,100,100,100,100,100,42010,42009,42010,0,0,0,0,0,0,0,0,8.05389,0,0.01644,8.07033,1.89567,0.00440958,9.97328
0,additional,normal,43010,100000000,100,100,100,100,100,100,43010,43009,43010,0,0,0,0,0,0,0,0,8.55471,0,0.0165944,8.5713,1.94155,0.00434398,10.5201
1,additional,normal,43010,100000000,100,100,100,100,100,100,43010,43009,43010,0,0,0,0,0,0,0,0,8.65409,0,0.016677,8.67076,1.93896,0.00445483,10.6168
2,additional,normal,43010,100000000,100,100,100,100,100,100,43010,43009,43010,0,0,0,0,0,0,0,0,8.659,0,0.0175306,8.67653,1.94452,0.0045925,10.6284
0,additional,normal,44010,100000000,100,100,100,100,100,100,44010,44009,44010,0,0,0,0,0,0,0,0,9.28998,0,0.0172272,9.30721,1.98816,0.00465661,11.3034
1,additional,normal,44010,100000000,100,100,100,100,100,100,44010,44009,44010,0,0,0,0,0,0,0,0,9.26464,0,0.0173038,9.28194,1.98553,0.00469242,11.2749
2,additional,normal,44010,100000000,100,100,100,100,100,100,44010,44009,44010,0,0,0,0,0,0,0,0,8.9121,0,0.0172522,8.92935,1.99095,0.00454354,10.9277
0,additional,normal,45010,100000000,100,100,100,100,100,100,45010,45009,45010,0,0,0,0,0,0,0,0,9.51122,0,0.0176846,9.52891,2.05429,0.0047945,11.5909
1,additional,normal,45010,100000000,100,100,100,100,100,100,45010,45009,45010,0,0,0,0,0,0,0,0,9.64313,0,0.0177506,9.66089,2.02556,0.00461543,11.6941
2,additional,normal,45010,100000000,100,100,100,100,100,100,45010,45009,45010,0,0,0,0,0,0,0,0,9.28037,0,0.0176155,9.29799,2.02914,0.00451192,11.3347
0,additional,normal,46010,100000000,100,100,100,100,100,100,46010,46009,46010,0,0,0,0,0,0,0,0,10.0377,0,0.0189803,10.0567,2.07143,0.00500449,12.1361
1,additional,normal,46010,100000000,100,100,100,100,100,100,46010,46009,46010,0,0,0,0,0,0,0,0,9.87888,0,0.0181669,9.89704,2.08307,0.00468495,11.988
2,additional,normal,46010,100000000,100,100,100,100,100,100,46010,46009,46010,0,0,0,0,0,0,0,0,9.7225,0,0.0180786,9.74058,2.11607,0.00465395,11.8643
0,additional,normal,47010,100000000,100,100,100,100,100,100,47010,47009,47010,0,0,0,0,0,0,0,0,10.4609,0,0.01844,10.4793,2.12393,0.0049695,12.6113
1,additional,normal,47010,100000000,100,100,100,100,100,100,47010,47009,47010,0,0,0,0,0,0,0,0,9.98791,0,0.018575,10.0065,2.11536,0.00498535,12.13
